,Active_Assets,Risk_On_Weight_Sum,Target_Leverage,Actual_Gross_Exposure,Actual_Borrowing
1993-02-28,3.0,0.9029004451512204,2.101248059463138,1.8972178082624052,0.8972178082624052
1993-03-31,4.0,1.0,2.0865790920079634,2.0865790920079634,1.0865790920079634
1993-04-30,4.0,0.9999999999999999,2.09613677006539,2.0961367700653897,1.0961367700653897
1993-05-31,4.0,1.0000000000000002,2.2058234940242656,2.205823494024266,1.205823494024266
1993-06-30,3.0,0.9088728765501235,2.1212060656134852,1.9279066586096982,0.9279066586096982
1993-07-31,3.0,0.9078794639981833,2.1058351335011296,1.9118444722715484,0.9118444722715484
1993-08-31,3.0,0.9059572148768302,2.110308669766175,1.9118493649917923,0.9118493649917923
1993-09-30,3.0,0.9019914903829767,1.9465525455399484,1.755773831660355,0.755773831660355
1993-10-31,3.0,0.8566666601322216,1.9395293745786133,1.6615301515485972,0.6615301515485972
1993-11-30,3.0,0.8523391721065334,1.9617377551308626,1.6720659340983688,0.6720659340983688
1993-12-31,3.0,0.8431175067812038,1.768478162491585,1.4910348991569098,0.4910348991569098
